date,product_id,product_name,category,city,state,quantity,unit_price,discount_pct,revenue,profit
2023-10-09,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,8,1349.1,10,10792.8,5992.8
2023-10-10,P001,Laptop Pro X1,Electronics,Bangalore,Karnataka,4,74999.0,0,299996.0,91996.0
2023-10-10,P002,Smart Watch S3,Wearables,Kolkata,West Bengal,10,23749.05,5,237490.5,87490.5
2023-10-10,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,10,4249.15,15,42491.5,17491.5
2023-10-10,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,9,1899.05,5,17091.45,9891.45
2023-10-10,P005,Mechanical Keyboard,Peripherals,Delhi,Delhi,11,8099.1,10,89090.1,39590.1
2023-10-10,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,8,34999.0,0,279992.0,87992.0
2023-10-10,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,9,2699.1,10,24291.9,13491.9
2023-10-10,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,10,1274.15,15,12741.5,6741.5
2023-10-11,P001,Laptop Pro X1,Electronics,Delhi,Delhi,4,74999.0,0,299996.0,91996.0
2023-10-11,P002,Smart Watch S3,Wearables,Pune,Maharashtra,11,24999.0,0,274989.0,109989.0
2023-10-11,P003,Wireless Earbuds,Audio,Delhi,Delhi,12,4999.0,0,59988.0,29988.0
2023-10-11,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,8,1999.0,0,15992.0,9592.0
2023-10-11,P005,Mechanical Keyboard,Peripherals,Ahmedabad,Gujarat,7,8099.1,10,56693.7,25193.7
2023-10-11,P006,Monitor 27inch 4K,Electronics,Bangalore,Karnataka,5,34999.0,0,174995.0,54995.0
2023-10-11,P007,Gaming Mouse RGB,Peripherals,Chennai,Tamil Nadu,10,2549.15,15,25491.5,13491.5
2023-10-11,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,8,1499.0,0,11992.0,7192.0
2023-10-12,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,6,63749.15,15,382494.9,70494.9
2023-10-12,P002,Smart Watch S3,Wearables,Delhi,Delhi,4,24999.0,0,99996.0,39996.0
2023-10-12,P003,Wireless Earbuds,Audio,Delhi,Delhi,10,4999.0,0,49990.0,24990.0
2023-10-12,P004,USB-C Hub 7-in-1,Accessories,Hyderabad,Telangana,6,1999.0,0,11994.0,7194.0
2023-10-12,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,7,8999.0,0,62993.0,31493.0
2023-10-12,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,7,31499.1,10,220493.7,52493.7
2023-10-12,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,11,2549.15,15,28040.65,14840.65
2023-10-12,P008,Laptop Stand Aluminum,Accessories,Bangalore,Karnataka,11,1499.0,0,16489.0,9889.0
2023-10-13,P001,Laptop Pro X1,Electronics,Bangalore,Karnataka,5,74999.0,0,374995.0,114995.0
2023-10-13,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,6,24999.0,0,149994.0,59994.0
2023-10-13,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,6,4999.0,0,29994.0,14994.0
2023-10-13,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,7,1999.0,0,13993.0,8393.0
2023-10-13,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,8,8999.0,0,71992.0,35992.0
2023-10-13,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,7,31499.1,10,220493.7,52493.7
2023-10-13,P007,Gaming Mouse RGB,Peripherals,Bangalore,Karnataka,9,2999.0,0,26991.0,16191.0
2023-10-13,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,9,1424.05,5,12816.45,7416.45
2023-10-14,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,12,74999.0,0,899988.0,275988.0
2023-10-14,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,15,21249.15,15,318737.25,93737.25
2023-10-14,P003,Wireless Earbuds,Audio,Delhi,Delhi,19,4499.1,10,85482.9,37982.9
2023-10-14,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,9,1999.0,0,17991.0,10791.0
2023-10-14,P005,Mechanical Keyboard,Peripherals,Ahmedabad,Gujarat,7,8999.0,0,62993.0,31493.0
2023-10-14,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,12,34999.0,0,419988.0,131988.0
2023-10-14,P007,Gaming Mouse RGB,Peripherals,Chennai,Tamil Nadu,15,2999.0,0,44985.0,26985.0
2023-10-14,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,9,1499.0,0,13491.0,8091.0
2023-10-15,P001,Laptop Pro X1,Electronics,Pune,Maharashtra,12,74999.0,0,899988.0,275988.0
2023-10-15,P002,Smart Watch S3,Wearables,Pune,Maharashtra,34,23749.05,5,807467.7,297467.7
2023-10-15,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,34,4749.05,5,161467.7,76467.7
2023-10-15,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,21,1999.0,0,41979.0,25179.0
2023-10-15,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,28,8099.1,10,226774.8,100774.8
2023-10-15,P006,Monitor 27inch 4K,Electronics,Bangalore,Karnataka,25,34999.0,0,874975.0,274975.0
2023-10-15,P007,Gaming Mouse RGB,Peripherals,Bangalore,Karnataka,28,2999.0,0,83972.0,50372.0
2023-10-15,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,19,1349.1,10,25632.9,14232.9
2023-10-16,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,18,74999.0,0,1349982.0,413982.0
2023-10-16,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,14,21249.15,15,297488.1,87488.1
2023-10-16,P003,Wireless Earbuds,Audio,Bangalore,Karnataka,19,4999.0,0,94981.0,47481.0
2023-10-16,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,16,1799.1,10,28785.6,15985.6
2023-10-16,P005,Mechanical Keyboard,Peripherals,Ahmedabad,Gujarat,14,8099.1,10,113387.4,50387.4
2023-10-16,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,25,34999.0,0,874975.0,274975.0
2023-10-16,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,18,2699.1,10,48583.8,26983.8
2023-10-16,P008,Laptop Stand Aluminum,Accessories,Kolkata,West Bengal,12,1274.15,15,15289.8,8089.8
2023-10-17,P001,Laptop Pro X1,Electronics,Delhi,Delhi,16,74999.0,0,1199984.0,367984.0
2023-10-17,P002,Smart Watch S3,Wearables,Ahmedabad,Gujarat,14,24999.0,0,349986.0,139986.0
2023-10-17,P003,Wireless Earbuds,Audio,Hyderabad,Telangana,18,4999.0,0,89982.0,44982.0
2023-10-17,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,18,1799.1,10,32383.8,17983.8
2023-10-17,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,18,8549.05,5,153882.9,72882.9
2023-10-17,P006,Monitor 27inch 4K,Electronics,Pune,Maharashtra,10,31499.1,10,314991.0,74991.0
2023-10-17,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,21,2549.15,15,53532.15,28332.15
2023-10-17,P008,Laptop Stand Aluminum,Accessories,Chennai,Tamil Nadu,10,1349.1,10,13491.0,7491.0
2023-10-18,P001,Laptop Pro X1,Electronics,Delhi,Delhi,7,67499.1,10,472493.7,108493.7
2023-10-18,P002,Smart Watch S3,Wearables,Delhi,Delhi,25,23749.05,5,593726.25,218726.25
2023-10-18,P003,Wireless Earbuds,Audio,Delhi,Delhi,23,4999.0,0,114977.0,57477.0
2023-10-18,P004,USB-C Hub 7-in-1,Accessories,Delhi,Delhi,16,1699.15,15,27186.4,14386.4
2023-10-18,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,18,8999.0,0,161982.0,80982.0
2023-10-18,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,7,34999.0,0,244993.0,76993.0
2023-10-18,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,14,2999.0,0,41986.0,25186.0
2023-10-18,P008,Laptop Stand Aluminum,Accessories,Bangalore,Karnataka,7,1499.0,0,10493.0,6293.0
2023-10-19,P001,Laptop Pro X1,Electronics,Pune,Maharashtra,10,74999.0,0,749990.0,229990.0
2023-10-19,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,19,21249.15,15,403733.85,118733.85
2023-10-19,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,9,4499.1,10,40491.9,17991.9
2023-10-19,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,19,1899.05,5,36081.95,20881.95
2023-10-19,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,12,8549.05,5,102588.6,48588.6
2023-10-19,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,21,34999.0,0,734979.0,230979.0
2023-10-19,P007,Gaming Mouse RGB,Peripherals,Pune,Maharashtra,9,2999.0,0,26991.0,16191.0
2023-10-19,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,5,1274.15,15,6370.75,3370.75
2023-10-20,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,14,67499.1,10,944987.4,216987.4
2023-10-20,P002,Smart Watch S3,Wearables,Delhi,Delhi,16,23749.05,5,379984.8,139984.8
2023-10-20,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,10,4999.0,0,49990.0,24990.0
2023-10-20,P004,USB-C Hub 7-in-1,Accessories,Bangalore,Karnataka,9,1799.1,10,16191.9,8991.9
2023-10-20,P005,Mechanical Keyboard,Peripherals,Hyderabad,Telangana,9,8549.05,5,76941.45,36441.45
2023-10-20,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,16,31499.1,10,503985.6,119985.6
2023-10-20,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,12,2999.0,0,35988.0,21588.0
2023-10-20,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,10,1424.05,5,14240.5,8240.5
2023-10-21,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,21,67499.1,10,1417481.1,325481.1
2023-10-21,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,25,22499.1,10,562477.5,187477.5
2023-10-21,P003,Wireless Earbuds,Audio,Delhi,Delhi,14,4749.05,5,66486.7,31486.7
2023-10-21,P004,USB-C Hub 7-in-1,Accessories,Delhi,Delhi,19,1999.0,0,37981.0,22781.0
2023-10-21,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,14,8099.1,10,113387.4,50387.4
2023-10-21,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,7,34999.0,0,244993.0,76993.0
2023-10-21,P007,Gaming Mouse RGB,Peripherals,Delhi,Delhi,27,2999.0,0,80973.0,48573.0
2023-10-21,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,12,1499.0,0,17988.0,10788.0
2023-10-22,P001,Laptop Pro X1,Electronics,Bangalore,Karnataka,16,63749.15,15,1019986.4,187986.4
2023-10-22,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,32,23749.05,5,759969.6,279969.6
2023-10-22,P003,Wireless Earbuds,Audio,Pune,Maharashtra,16,4249.15,15,67986.4,27986.4
2023-10-22,P004,USB-C Hub 7-in-1,Accessories,Bangalore,Karnataka,12,1899.05,5,22788.6,13188.6
2023-10-22,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,12,8549.05,5,102588.6,48588.6
2023-10-22,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,7,31499.1,10,220493.7,52493.7
2023-10-22,P007,Gaming Mouse RGB,Peripherals,Delhi,Delhi,12,2549.15,15,30589.8,16189.8
2023-10-22,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,21,1499.0,0,31479.0,18879.0
2023-10-23,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,12,74999.0,0,899988.0,275988.0
2023-10-23,P002,Smart Watch S3,Wearables,Delhi,Delhi,18,22499.1,10,404983.8,134983.8
2023-10-23,P003,Wireless Earbuds,Audio,Delhi,Delhi,10,4999.0,0,49990.0,24990.0
2023-10-23,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,18,1799.1,10,32383.8,17983.8
2023-10-23,P005,Mechanical Keyboard,Peripherals,Delhi,Delhi,19,8999.0,0,170981.0,85481.0
2023-10-23,P006,Monitor 27inch 4K,Electronics,Delhi,Delhi,14,34999.0,0,489986.0,153986.0
2023-10-23,P007,Gaming Mouse RGB,Peripherals,Delhi,Delhi,19,2699.1,10,51282.9,28482.9
2023-10-23,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,12,1349.1,10,16189.2,8989.2
2023-10-24,P001,Laptop Pro X1,Electronics,Mumbai,Maharashtra,18,63749.15,15,1147484.7,211484.7
2023-10-24,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,12,24999.0,0,299988.0,119988.0
2023-10-24,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,14,4749.05,5,66486.7,31486.7
2023-10-24,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,16,1899.05,5,30384.8,17584.8
2023-10-24,P005,Mechanical Keyboard,Peripherals,Delhi,Delhi,9,8999.0,0,80991.0,40491.0
2023-10-24,P006,Monitor 27inch 4K,Electronics,Ahmedabad,Gujarat,12,31499.1,10,377989.2,89989.2
2023-10-24,P007,Gaming Mouse RGB,Peripherals,Delhi,Delhi,23,2699.1,10,62079.3,34479.3
2023-10-24,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,7,1349.1,10,9443.7,5243.7
2023-10-25,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,16,74999.0,0,1199984.0,367984.0
2023-10-25,P002,Smart Watch S3,Wearables,Pune,Maharashtra,16,23749.05,5,379984.8,139984.8
2023-10-25,P003,Wireless Earbuds,Audio,Bangalore,Karnataka,12,4999.0,0,59988.0,29988.0
2023-10-25,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,16,1899.05,5,30384.8,17584.8
2023-10-25,P005,Mechanical Keyboard,Peripherals,Delhi,Delhi,14,8999.0,0,125986.0,62986.0
2023-10-25,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,10,34999.0,0,349990.0,109990.0
2023-10-25,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,12,2999.0,0,35988.0,21588.0
2023-10-25,P008,Laptop Stand Aluminum,Accessories,Bangalore,Karnataka,14,1499.0,0,20986.0,12586.0
2023-10-26,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,21,67499.1,10,1417481.1,325481.1
2023-10-26,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,3,22499.1,10,67497.3,22497.3
2023-10-26,P003,Wireless Earbuds,Audio,Bangalore,Karnataka,14,4999.0,0,69986.0,34986.0
2023-10-26,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,10,1699.15,15,16991.5,8991.5
2023-10-26,P005,Mechanical Keyboard,Peripherals,Delhi,Delhi,9,8099.1,10,72891.9,32391.9
2023-10-26,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,10,29749.15,15,297491.5,57491.5
2023-10-26,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,14,2699.1,10,37787.4,20987.4
2023-10-26,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,21,1499.0,0,31479.0,18879.0
2023-10-27,P001,Laptop Pro X1,Electronics,Mumbai,Maharashtra,12,63749.15,15,764989.8,140989.8
2023-10-27,P002,Smart Watch S3,Wearables,Ahmedabad,Gujarat,12,24999.0,0,299988.0,119988.0
2023-10-27,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,9,4749.05,5,42741.45,20241.45
2023-10-27,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,12,1799.1,10,21589.2,11989.2
2023-10-27,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,10,8549.05,5,85490.5,40490.5
2023-10-27,P006,Monitor 27inch 4K,Electronics,Delhi,Delhi,21,34999.0,0,734979.0,230979.0
2023-10-27,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,19,2999.0,0,56981.0,34181.0
2023-10-27,P008,Laptop Stand Aluminum,Accessories,Bangalore,Karnataka,5,1499.0,0,7495.0,4495.0
2023-10-28,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,28,74999.0,0,2099972.0,643972.0
2023-10-28,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,3,24999.0,0,74997.0,29997.0
2023-10-28,P003,Wireless Earbuds,Audio,Mumbai,Maharashtra,25,4499.1,10,112477.5,49977.5
2023-10-28,P004,USB-C Hub 7-in-1,Accessories,Bangalore,Karnataka,19,1799.1,10,34182.9,18982.9
2023-10-28,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,12,8549.05,5,102588.6,48588.6
2023-10-28,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,25,29749.15,15,743728.75,143728.75
2023-10-28,P007,Gaming Mouse RGB,Peripherals,Pune,Maharashtra,16,2849.05,5,45584.8,26384.8
2023-10-28,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,9,1499.0,0,13491.0,8091.0
2023-10-29,P001,Laptop Pro X1,Electronics,Delhi,Delhi,32,71249.05,5,2279969.6,615969.6
2023-10-29,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,28,24999.0,0,699972.0,279972.0
2023-10-29,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,19,4499.1,10,85482.9,37982.9
2023-10-29,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,28,1799.1,10,50374.8,27974.8
2023-10-29,P005,Mechanical Keyboard,Peripherals,Hyderabad,Telangana,9,7649.15,15,68842.35,28342.35
2023-10-29,P006,Monitor 27inch 4K,Electronics,Ahmedabad,Gujarat,16,34999.0,0,559984.0,175984.0
2023-10-29,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,14,2699.1,10,37787.4,20987.4
2023-10-29,P008,Laptop Stand Aluminum,Accessories,Kolkata,West Bengal,28,1499.0,0,41972.0,25172.0
2023-10-30,P001,Laptop Pro X1,Electronics,Pune,Maharashtra,14,67499.1,10,944987.4,216987.4
2023-10-30,P002,Smart Watch S3,Wearables,Kolkata,West Bengal,14,24999.0,0,349986.0,139986.0
2023-10-30,P003,Wireless Earbuds,Audio,Hyderabad,Telangana,16,4499.1,10,71985.6,31985.6
2023-10-30,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,16,1699.15,15,27186.4,14386.4
2023-10-30,P005,Mechanical Keyboard,Peripherals,Ahmedabad,Gujarat,5,7649.15,15,38245.75,15745.75
2023-10-30,P006,Monitor 27inch 4K,Electronics,Delhi,Delhi,9,29749.15,15,267742.35,51742.35
2023-10-30,P007,Gaming Mouse RGB,Peripherals,Bangalore,Karnataka,10,2549.15,15,25491.5,13491.5
2023-10-30,P008,Laptop Stand Aluminum,Accessories,Chennai,Tamil Nadu,14,1424.05,5,19936.7,11536.7
2023-10-31,P001,Laptop Pro X1,Electronics,Delhi,Delhi,27,74999.0,0,2024973.0,620973.0
2023-10-31,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,7,22499.1,10,157493.7,52493.7
2023-10-31,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,21,4999.0,0,104979.0,52479.0
2023-10-31,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,10,1999.0,0,19990.0,11990.0
2023-10-31,P005,Mechanical Keyboard,Peripherals,Ahmedabad,Gujarat,18,7649.15,15,137684.7,56684.7
2023-10-31,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,19,34999.0,0,664981.0,208981.0
2023-10-31,P007,Gaming Mouse RGB,Peripherals,Delhi,Delhi,5,2849.05,5,14245.25,8245.25
2023-10-31,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,18,1499.0,0,26982.0,16182.0
2023-11-01,P001,Laptop Pro X1,Electronics,Bangalore,Karnataka,10,74999.0,0,749990.0,229990.0
2023-11-01,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,6,24999.0,0,149994.0,59994.0
2023-11-01,P003,Wireless Earbuds,Audio,Bangalore,Karnataka,2,4499.1,10,8998.2,3998.2
2023-11-01,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,7,1699.15,15,11894.05,6294.05
2023-11-01,P005,Mechanical Keyboard,Peripherals,Ahmedabad,Gujarat,4,8549.05,5,34196.2,16196.2
2023-11-01,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,14,29749.15,15,416488.1,80488.1
2023-11-01,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,15,2999.0,0,44985.0,26985.0
2023-11-01,P008,Laptop Stand Aluminum,Accessories,Kolkata,West Bengal,7,1424.05,5,9968.35,5768.35
2023-11-02,P001,Laptop Pro X1,Electronics,Mumbai,Maharashtra,11,74999.0,0,824989.0,252989.0
2023-11-02,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,7,24999.0,0,174993.0,69993.0
2023-11-02,P003,Wireless Earbuds,Audio,Mumbai,Maharashtra,11,4499.1,10,49490.1,21990.1
2023-11-02,P004,USB-C Hub 7-in-1,Accessories,Chennai,Tamil Nadu,9,1799.1,10,16191.9,8991.9
2023-11-02,P005,Mechanical Keyboard,Peripherals,Delhi,Delhi,11,7649.15,15,84140.65,34640.65
2023-11-02,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,8,34999.0,0,279992.0,87992.0
2023-11-02,P007,Gaming Mouse RGB,Peripherals,Chennai,Tamil Nadu,8,2549.15,15,20393.2,10793.2
2023-11-02,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,12,1499.0,0,17988.0,10788.0
2023-11-03,P001,Laptop Pro X1,Electronics,Bangalore,Karnataka,3,74999.0,0,224997.0,68997.0
2023-11-03,P002,Smart Watch S3,Wearables,Ahmedabad,Gujarat,11,24999.0,0,274989.0,109989.0
2023-11-03,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,13,4749.05,5,61737.65,29237.65
2023-11-03,P004,USB-C Hub 7-in-1,Accessories,Chennai,Tamil Nadu,4,1799.1,10,7196.4,3996.4
2023-11-03,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,7,7649.15,15,53544.05,22044.05
2023-11-03,P006,Monitor 27inch 4K,Electronics,Bangalore,Karnataka,12,34999.0,0,419988.0,131988.0
2023-11-03,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,8,2549.15,15,20393.2,10793.2
2023-11-03,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,7,1499.0,0,10493.0,6293.0
2023-11-04,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,19,74999.0,0,1424981.0,436981.0
2023-11-04,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,11,23749.05,5,261239.55,96239.55
2023-11-04,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,8,4499.1,10,35992.8,15992.8
2023-11-04,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,11,1999.0,0,21989.0,13189.0
2023-11-04,P005,Mechanical Keyboard,Peripherals,Delhi,Delhi,12,8549.05,5,102588.6,48588.6
2023-11-04,P006,Monitor 27inch 4K,Electronics,Bangalore,Karnataka,8,31499.1,10,251992.8,59992.8
2023-11-04,P007,Gaming Mouse RGB,Peripherals,Bangalore,Karnataka,7,2699.1,10,18893.7,10493.7
2023-11-04,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,14,1499.0,0,20986.0,12586.0
2023-11-05,P001,Laptop Pro X1,Electronics,Bangalore,Karnataka,14,67499.1,10,944987.4,216987.4
2023-11-05,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,8,22499.1,10,179992.8,59992.8
2023-11-05,P003,Wireless Earbuds,Audio,Hyderabad,Telangana,18,4249.15,15,76484.7,31484.7
2023-11-05,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,7,1899.05,5,13293.35,7693.35
2023-11-05,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,9,8999.0,0,80991.0,40491.0
2023-11-05,P006,Monitor 27inch 4K,Electronics,Pune,Maharashtra,8,33249.05,5,265992.4,73992.4
2023-11-05,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,26,2699.1,10,70176.6,38976.6
2023-11-05,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,7,1424.05,5,9968.35,5768.35
2023-11-06,P001,Laptop Pro X1,Electronics,Bangalore,Karnataka,11,74999.0,0,824989.0,252989.0
2023-11-06,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,11,23749.05,5,261239.55,96239.55
2023-11-06,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,8,4249.15,15,33993.2,13993.2
2023-11-06,P004,USB-C Hub 7-in-1,Accessories,Chennai,Tamil Nadu,13,1999.0,0,25987.0,15587.0
2023-11-06,P005,Mechanical Keyboard,Peripherals,Ahmedabad,Gujarat,4,8999.0,0,35996.0,17996.0
2023-11-06,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,9,29749.15,15,267742.35,51742.35
2023-11-06,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,12,2999.0,0,35988.0,21588.0
2023-11-06,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,11,1499.0,0,16489.0,9889.0
2023-11-07,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,6,63749.15,15,382494.9,70494.9
2023-11-07,P002,Smart Watch S3,Wearables,Pune,Maharashtra,3,24999.0,0,74997.0,29997.0
2023-11-07,P003,Wireless Earbuds,Audio,Delhi,Delhi,6,4749.05,5,28494.3,13494.3
2023-11-07,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,5,1999.0,0,9995.0,5995.0
2023-11-07,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,8,8099.1,10,64792.8,28792.8
2023-11-07,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,7,34999.0,0,244993.0,76993.0
2023-11-07,P007,Gaming Mouse RGB,Peripherals,Chennai,Tamil Nadu,4,2849.05,5,11396.2,6596.2
2023-11-07,P008,Laptop Stand Aluminum,Accessories,Chennai,Tamil Nadu,5,1499.0,0,7495.0,4495.0
2023-11-08,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,11,74999.0,0,824989.0,252989.0
2023-11-08,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,16,24999.0,0,399984.0,159984.0
2023-11-08,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,11,4999.0,0,54989.0,27489.0
2023-11-08,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,7,1999.0,0,13993.0,8393.0
2023-11-08,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,17,8999.0,0,152983.0,76483.0
2023-11-08,P006,Monitor 27inch 4K,Electronics,Bangalore,Karnataka,9,29749.15,15,267742.35,51742.35
2023-11-08,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,10,2699.1,10,26991.0,14991.0
2023-11-08,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,10,1349.1,10,13491.0,7491.0
