product_id,product_name,category,rating,review_text,sentiment,date
P003,Wireless Earbuds,Audio,5,Fantastic! The features are exactly what I needed.,positive,2023-03-09
P004,USB-C Hub 7-in-1,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-09-22
P004,USB-C Hub 7-in-1,Accessories,1,Disappointed. The build quality is very poor.,negative,2023-09-09
P004,USB-C Hub 7-in-1,Accessories,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-08-03
P005,Mechanical Keyboard,Peripherals,5,Love this product. Best purchase I have made this year.,positive,2023-11-23
P006,Monitor 27inch 4K,Electronics,4,Excellent build quality. Worth every rupee!,positive,2023-06-03
P004,USB-C Hub 7-in-1,Accessories,5,Superb value for money. Very happy with this purchase.,positive,2023-09-08
P007,Gaming Mouse RGB,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-06-01
P002,Smart Watch S3,Wearables,3,Works fine. Delivery took longer than expected.,neutral,2023-08-03
P008,Laptop Stand Aluminum,Accessories,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-03-01
P003,Wireless Earbuds,Audio,4,Outstanding quality. Delivery was super fast.,positive,2023-12-05
P002,Smart Watch S3,Wearables,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-12-27
P003,Wireless Earbuds,Audio,5,Superb value for money. Very happy with this purchase.,positive,2023-09-08
P007,Gaming Mouse RGB,Peripherals,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-05-29
P005,Mechanical Keyboard,Peripherals,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-02-01
P006,Monitor 27inch 4K,Electronics,3,Works fine. Delivery took longer than expected.,neutral,2023-07-30
P007,Gaming Mouse RGB,Peripherals,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-07-24
P005,Mechanical Keyboard,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-09-06
P004,USB-C Hub 7-in-1,Accessories,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-06-07
P008,Laptop Stand Aluminum,Accessories,4,Excellent build quality. Worth every rupee!,positive,2023-10-02
P004,USB-C Hub 7-in-1,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-11-11
P006,Monitor 27inch 4K,Electronics,2,Terrible product. Stopped working after 2 days.,negative,2023-01-11
P007,Gaming Mouse RGB,Peripherals,1,Fake product. Nothing like the pictures shown.,negative,2023-06-30
P002,Smart Watch S3,Wearables,5,Love this product. Best purchase I have made this year.,positive,2023-07-05
P004,USB-C Hub 7-in-1,Accessories,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-04-28
P005,Mechanical Keyboard,Peripherals,5,Outstanding quality. Delivery was super fast.,positive,2023-06-19
P007,Gaming Mouse RGB,Peripherals,3,Decent quality for the price. Average experience.,neutral,2023-01-07
P001,Laptop Pro X1,Electronics,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-09-14
P007,Gaming Mouse RGB,Peripherals,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-22
P005,Mechanical Keyboard,Peripherals,3,Decent quality for the price. Average experience.,neutral,2023-11-20
P004,USB-C Hub 7-in-1,Accessories,1,Disappointed. The build quality is very poor.,negative,2023-07-13
P007,Gaming Mouse RGB,Peripherals,2,Battery drains in 2 hours. Very frustrating.,negative,2023-02-13
P002,Smart Watch S3,Wearables,1,Broke immediately. Waste of money. Requesting refund.,negative,2023-01-11
P001,Laptop Pro X1,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-02-18
P007,Gaming Mouse RGB,Peripherals,3,It works as described. Basic quality.,neutral,2023-06-09
P006,Monitor 27inch 4K,Electronics,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-06-04
P005,Mechanical Keyboard,Peripherals,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-05-16
P008,Laptop Stand Aluminum,Accessories,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-02-17
P004,USB-C Hub 7-in-1,Accessories,5,Fantastic! The features are exactly what I needed.,positive,2023-09-05
P005,Mechanical Keyboard,Peripherals,5,Love this product. Best purchase I have made this year.,positive,2023-07-15
P001,Laptop Pro X1,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-07-10
P002,Smart Watch S3,Wearables,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-07-23
P004,USB-C Hub 7-in-1,Accessories,4,Superb value for money. Very happy with this purchase.,positive,2023-10-16
P002,Smart Watch S3,Wearables,5,Outstanding quality. Delivery was super fast.,positive,2023-03-15
P002,Smart Watch S3,Wearables,1,Arrived damaged. Support was completely unhelpful.,negative,2023-04-17
P008,Laptop Stand Aluminum,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-03-14
P007,Gaming Mouse RGB,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-09-25
P004,USB-C Hub 7-in-1,Accessories,1,Charging issues from day one. Horrible experience.,negative,2023-05-10
P007,Gaming Mouse RGB,Peripherals,3,Works fine. Delivery took longer than expected.,neutral,2023-03-19
P001,Laptop Pro X1,Electronics,3,It works as described. Basic quality.,neutral,2023-11-03
P007,Gaming Mouse RGB,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-12-20
P004,USB-C Hub 7-in-1,Accessories,5,Superb value for money. Very happy with this purchase.,positive,2023-10-07
P008,Laptop Stand Aluminum,Accessories,3,Decent quality for the price. Average experience.,neutral,2023-06-14
P008,Laptop Stand Aluminum,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-02-23
P007,Gaming Mouse RGB,Peripherals,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-03-07
P001,Laptop Pro X1,Electronics,2,Disappointed. The build quality is very poor.,negative,2023-03-27
P004,USB-C Hub 7-in-1,Accessories,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-01-20
P007,Gaming Mouse RGB,Peripherals,4,Superb value for money. Very happy with this purchase.,positive,2023-03-13
P007,Gaming Mouse RGB,Peripherals,4,Fantastic! The features are exactly what I needed.,positive,2023-03-02
P007,Gaming Mouse RGB,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-09-25
P006,Monitor 27inch 4K,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-10-16
P003,Wireless Earbuds,Audio,2,Worst purchase ever. Do not buy this product.,negative,2023-11-11
P006,Monitor 27inch 4K,Electronics,4,Fantastic! The features are exactly what I needed.,positive,2023-08-30
P008,Laptop Stand Aluminum,Accessories,3,Works fine. Delivery took longer than expected.,neutral,2023-03-11
P003,Wireless Earbuds,Audio,4,Superb value for money. Very happy with this purchase.,positive,2023-01-06
P006,Monitor 27inch 4K,Electronics,4,Excellent build quality. Worth every rupee!,positive,2023-08-29
P002,Smart Watch S3,Wearables,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-06-09
P004,USB-C Hub 7-in-1,Accessories,3,Okay product. Does the job but nothing special.,neutral,2023-10-03
P008,Laptop Stand Aluminum,Accessories,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-11-16
P008,Laptop Stand Aluminum,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-06-29
P004,USB-C Hub 7-in-1,Accessories,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-04-09
P005,Mechanical Keyboard,Peripherals,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-10-27
P005,Mechanical Keyboard,Peripherals,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-05-11
P004,USB-C Hub 7-in-1,Accessories,1,Arrived damaged. Support was completely unhelpful.,negative,2023-02-22
P004,USB-C Hub 7-in-1,Accessories,3,Works fine. Delivery took longer than expected.,neutral,2023-10-16
P002,Smart Watch S3,Wearables,2,Broke immediately. Waste of money. Requesting refund.,negative,2023-06-19
P005,Mechanical Keyboard,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-04-18
P003,Wireless Earbuds,Audio,1,Worst purchase ever. Do not buy this product.,negative,2023-04-21
P002,Smart Watch S3,Wearables,5,Excellent build quality. Worth every rupee!,positive,2023-03-15
P003,Wireless Earbuds,Audio,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-06-15
P002,Smart Watch S3,Wearables,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-12
P008,Laptop Stand Aluminum,Accessories,4,Superb value for money. Very happy with this purchase.,positive,2023-06-17
P005,Mechanical Keyboard,Peripherals,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-05-04
P007,Gaming Mouse RGB,Peripherals,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-12-28
P008,Laptop Stand Aluminum,Accessories,4,Outstanding quality. Delivery was super fast.,positive,2023-09-29
P002,Smart Watch S3,Wearables,5,Love this product. Best purchase I have made this year.,positive,2023-03-27
P005,Mechanical Keyboard,Peripherals,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-10-14
P008,Laptop Stand Aluminum,Accessories,4,Fantastic! The features are exactly what I needed.,positive,2023-12-17
P002,Smart Watch S3,Wearables,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-11-30
P006,Monitor 27inch 4K,Electronics,2,Fake product. Nothing like the pictures shown.,negative,2023-08-27
P006,Monitor 27inch 4K,Electronics,5,Love this product. Best purchase I have made this year.,positive,2023-11-12
P004,USB-C Hub 7-in-1,Accessories,4,Excellent build quality. Worth every rupee!,positive,2023-01-06
P004,USB-C Hub 7-in-1,Accessories,4,Love this product. Best purchase I have made this year.,positive,2023-01-03
P005,Mechanical Keyboard,Peripherals,3,Works fine. Delivery took longer than expected.,neutral,2023-05-10
P001,Laptop Pro X1,Electronics,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-11-28
P005,Mechanical Keyboard,Peripherals,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-01-23
P005,Mechanical Keyboard,Peripherals,3,Okay product. Does the job but nothing special.,neutral,2023-10-20
P001,Laptop Pro X1,Electronics,5,Superb value for money. Very happy with this purchase.,positive,2023-11-08
P008,Laptop Stand Aluminum,Accessories,4,Superb value for money. Very happy with this purchase.,positive,2023-11-28
P002,Smart Watch S3,Wearables,1,Terrible product. Stopped working after 2 days.,negative,2023-11-10
P003,Wireless Earbuds,Audio,5,Excellent build quality. Worth every rupee!,positive,2023-03-09
P002,Smart Watch S3,Wearables,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-01-29
P008,Laptop Stand Aluminum,Accessories,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-06-10
P002,Smart Watch S3,Wearables,5,Fantastic! The features are exactly what I needed.,positive,2023-04-10
P001,Laptop Pro X1,Electronics,4,Outstanding quality. Delivery was super fast.,positive,2023-12-30
P003,Wireless Earbuds,Audio,5,Outstanding quality. Delivery was super fast.,positive,2023-09-22
P001,Laptop Pro X1,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-08-02
P001,Laptop Pro X1,Electronics,1,Arrived damaged. Support was completely unhelpful.,negative,2023-05-17
P002,Smart Watch S3,Wearables,2,Terrible product. Stopped working after 2 days.,negative,2023-05-22
P004,USB-C Hub 7-in-1,Accessories,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-03-30
P001,Laptop Pro X1,Electronics,3,It works as described. Basic quality.,neutral,2023-06-29
P002,Smart Watch S3,Wearables,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-10-17
P008,Laptop Stand Aluminum,Accessories,1,Disappointed. The build quality is very poor.,negative,2023-04-04
P002,Smart Watch S3,Wearables,3,It works as described. Basic quality.,neutral,2023-11-17
P001,Laptop Pro X1,Electronics,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-04-22
P006,Monitor 27inch 4K,Electronics,4,Love this product. Best purchase I have made this year.,positive,2023-06-07
P004,USB-C Hub 7-in-1,Accessories,5,Excellent build quality. Worth every rupee!,positive,2023-06-08
P001,Laptop Pro X1,Electronics,4,Fantastic! The features are exactly what I needed.,positive,2023-04-02
P005,Mechanical Keyboard,Peripherals,2,Fake product. Nothing like the pictures shown.,negative,2023-07-31
P004,USB-C Hub 7-in-1,Accessories,5,Fantastic! The features are exactly what I needed.,positive,2023-04-13
P003,Wireless Earbuds,Audio,5,Fantastic! The features are exactly what I needed.,positive,2023-12-24
P008,Laptop Stand Aluminum,Accessories,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-07-01
P006,Monitor 27inch 4K,Electronics,4,Superb value for money. Very happy with this purchase.,positive,2023-11-20
P003,Wireless Earbuds,Audio,1,Broke immediately. Waste of money. Requesting refund.,negative,2023-03-21
P004,USB-C Hub 7-in-1,Accessories,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-06-27
P005,Mechanical Keyboard,Peripherals,3,It works as described. Basic quality.,neutral,2023-10-10
P005,Mechanical Keyboard,Peripherals,1,Worst purchase ever. Do not buy this product.,negative,2023-05-13
P004,USB-C Hub 7-in-1,Accessories,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-01
P003,Wireless Earbuds,Audio,4,Superb value for money. Very happy with this purchase.,positive,2023-10-28
P006,Monitor 27inch 4K,Electronics,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-12-04
P001,Laptop Pro X1,Electronics,3,Okay product. Does the job but nothing special.,neutral,2023-11-19
P006,Monitor 27inch 4K,Electronics,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-23
P007,Gaming Mouse RGB,Peripherals,4,Outstanding quality. Delivery was super fast.,positive,2023-11-28
P002,Smart Watch S3,Wearables,3,Works fine. Delivery took longer than expected.,neutral,2023-06-06
P003,Wireless Earbuds,Audio,4,Excellent build quality. Worth every rupee!,positive,2023-01-12
P008,Laptop Stand Aluminum,Accessories,5,Superb value for money. Very happy with this purchase.,positive,2023-10-31
P007,Gaming Mouse RGB,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-05-05
P005,Mechanical Keyboard,Peripherals,5,Outstanding quality. Delivery was super fast.,positive,2023-09-05
P007,Gaming Mouse RGB,Peripherals,3,Decent quality for the price. Average experience.,neutral,2023-09-17
P002,Smart Watch S3,Wearables,4,Fantastic! The features are exactly what I needed.,positive,2023-10-23
P007,Gaming Mouse RGB,Peripherals,5,Excellent build quality. Worth every rupee!,positive,2023-09-20
P003,Wireless Earbuds,Audio,5,Love this product. Best purchase I have made this year.,positive,2023-10-18
P003,Wireless Earbuds,Audio,2,Fake product. Nothing like the pictures shown.,negative,2023-01-28
P002,Smart Watch S3,Wearables,3,Decent quality for the price. Average experience.,neutral,2023-06-27
P008,Laptop Stand Aluminum,Accessories,4,Superb value for money. Very happy with this purchase.,positive,2023-01-01
P003,Wireless Earbuds,Audio,3,Decent quality for the price. Average experience.,neutral,2023-06-04
P005,Mechanical Keyboard,Peripherals,1,Worst purchase ever. Do not buy this product.,negative,2023-04-15
P007,Gaming Mouse RGB,Peripherals,1,Worst purchase ever. Do not buy this product.,negative,2023-03-20
P006,Monitor 27inch 4K,Electronics,1,Arrived damaged. Support was completely unhelpful.,negative,2023-06-26
P002,Smart Watch S3,Wearables,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-12-24
P004,USB-C Hub 7-in-1,Accessories,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-08-26
P004,USB-C Hub 7-in-1,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-07-18
P003,Wireless Earbuds,Audio,3,Decent quality for the price. Average experience.,neutral,2023-07-24
P006,Monitor 27inch 4K,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-11-02
P007,Gaming Mouse RGB,Peripherals,4,Outstanding quality. Delivery was super fast.,positive,2023-09-08
P001,Laptop Pro X1,Electronics,3,It works as described. Basic quality.,neutral,2023-04-02
P004,USB-C Hub 7-in-1,Accessories,4,Outstanding quality. Delivery was super fast.,positive,2023-09-14
P001,Laptop Pro X1,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-02-09
P004,USB-C Hub 7-in-1,Accessories,2,Worst purchase ever. Do not buy this product.,negative,2023-01-23
P004,USB-C Hub 7-in-1,Accessories,3,Okay product. Does the job but nothing special.,neutral,2023-06-23
P007,Gaming Mouse RGB,Peripherals,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-03-19
P005,Mechanical Keyboard,Peripherals,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-01-18
P005,Mechanical Keyboard,Peripherals,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-04-02
P003,Wireless Earbuds,Audio,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-08-27
P002,Smart Watch S3,Wearables,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-12-02
P007,Gaming Mouse RGB,Peripherals,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-24
P006,Monitor 27inch 4K,Electronics,2,Broke immediately. Waste of money. Requesting refund.,negative,2023-12-18
P008,Laptop Stand Aluminum,Accessories,1,Broke immediately. Waste of money. Requesting refund.,negative,2023-08-05
P001,Laptop Pro X1,Electronics,3,Works fine. Delivery took longer than expected.,neutral,2023-11-21
P002,Smart Watch S3,Wearables,5,Superb value for money. Very happy with this purchase.,positive,2023-09-15
P006,Monitor 27inch 4K,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-10-01
P006,Monitor 27inch 4K,Electronics,2,Arrived damaged. Support was completely unhelpful.,negative,2023-08-06
P007,Gaming Mouse RGB,Peripherals,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-03-18
P001,Laptop Pro X1,Electronics,4,Fantastic! The features are exactly what I needed.,positive,2023-04-12
P008,Laptop Stand Aluminum,Accessories,4,Superb value for money. Very happy with this purchase.,positive,2023-05-25
P001,Laptop Pro X1,Electronics,2,Charging issues from day one. Horrible experience.,negative,2023-08-24
P006,Monitor 27inch 4K,Electronics,1,Fake product. Nothing like the pictures shown.,negative,2023-05-10
P007,Gaming Mouse RGB,Peripherals,4,Fantastic! The features are exactly what I needed.,positive,2023-01-13
P005,Mechanical Keyboard,Peripherals,2,Fake product. Nothing like the pictures shown.,negative,2023-08-02
P001,Laptop Pro X1,Electronics,4,Fantastic! The features are exactly what I needed.,positive,2023-11-22
P001,Laptop Pro X1,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-01-19
P007,Gaming Mouse RGB,Peripherals,3,Okay product. Does the job but nothing special.,neutral,2023-10-01
P002,Smart Watch S3,Wearables,2,Arrived damaged. Support was completely unhelpful.,negative,2023-11-21
P008,Laptop Stand Aluminum,Accessories,4,Fantastic! The features are exactly what I needed.,positive,2023-06-26
P008,Laptop Stand Aluminum,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-09-26
P008,Laptop Stand Aluminum,Accessories,1,Fake product. Nothing like the pictures shown.,negative,2023-07-10
P001,Laptop Pro X1,Electronics,2,Disappointed. The build quality is very poor.,negative,2023-07-15
P002,Smart Watch S3,Wearables,4,Fantastic! The features are exactly what I needed.,positive,2023-08-05
P007,Gaming Mouse RGB,Peripherals,1,Battery drains in 2 hours. Very frustrating.,negative,2023-12-01
P002,Smart Watch S3,Wearables,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-03-01
P004,USB-C Hub 7-in-1,Accessories,4,Fantastic! The features are exactly what I needed.,positive,2023-11-12
P004,USB-C Hub 7-in-1,Accessories,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-07-11
P008,Laptop Stand Aluminum,Accessories,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-05-21
P003,Wireless Earbuds,Audio,3,Okay product. Does the job but nothing special.,neutral,2023-11-06
P007,Gaming Mouse RGB,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-05-20
P001,Laptop Pro X1,Electronics,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-08-01
P003,Wireless Earbuds,Audio,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-11-03
P006,Monitor 27inch 4K,Electronics,1,Worst purchase ever. Do not buy this product.,negative,2023-01-10
P006,Monitor 27inch 4K,Electronics,3,It works as described. Basic quality.,neutral,2023-05-28
P008,Laptop Stand Aluminum,Accessories,5,Outstanding quality. Delivery was super fast.,positive,2023-10-05
P007,Gaming Mouse RGB,Peripherals,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-06-25
P006,Monitor 27inch 4K,Electronics,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-03-19
P008,Laptop Stand Aluminum,Accessories,5,Superb value for money. Very happy with this purchase.,positive,2023-04-18
P003,Wireless Earbuds,Audio,5,Fantastic! The features are exactly what I needed.,positive,2023-07-26
P001,Laptop Pro X1,Electronics,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-11-20
P008,Laptop Stand Aluminum,Accessories,4,Outstanding quality. Delivery was super fast.,positive,2023-02-12
P004,USB-C Hub 7-in-1,Accessories,5,Outstanding quality. Delivery was super fast.,positive,2023-06-05
P005,Mechanical Keyboard,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-12-12
P008,Laptop Stand Aluminum,Accessories,1,Arrived damaged. Support was completely unhelpful.,negative,2023-11-16
P006,Monitor 27inch 4K,Electronics,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-01-12
P005,Mechanical Keyboard,Peripherals,4,Superb value for money. Very happy with this purchase.,positive,2023-05-01
P007,Gaming Mouse RGB,Peripherals,5,Excellent build quality. Worth every rupee!,positive,2023-07-13
P002,Smart Watch S3,Wearables,1,Worst purchase ever. Do not buy this product.,negative,2023-04-19
P002,Smart Watch S3,Wearables,4,Excellent build quality. Worth every rupee!,positive,2023-03-23
P007,Gaming Mouse RGB,Peripherals,4,Outstanding quality. Delivery was super fast.,positive,2023-04-22
P007,Gaming Mouse RGB,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-06-13
P006,Monitor 27inch 4K,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-09-15
P007,Gaming Mouse RGB,Peripherals,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-09-11
P008,Laptop Stand Aluminum,Accessories,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-03-22
P003,Wireless Earbuds,Audio,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-09-30
P006,Monitor 27inch 4K,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-12-16
P002,Smart Watch S3,Wearables,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-08-03
P007,Gaming Mouse RGB,Peripherals,3,Okay product. Does the job but nothing special.,neutral,2023-11-13
P004,USB-C Hub 7-in-1,Accessories,2,Disappointed. The build quality is very poor.,negative,2023-11-03
P007,Gaming Mouse RGB,Peripherals,5,Outstanding quality. Delivery was super fast.,positive,2023-11-09
P004,USB-C Hub 7-in-1,Accessories,2,Charging issues from day one. Horrible experience.,negative,2023-12-17
P002,Smart Watch S3,Wearables,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-11-04
P007,Gaming Mouse RGB,Peripherals,4,Love this product. Best purchase I have made this year.,positive,2023-03-24
P008,Laptop Stand Aluminum,Accessories,4,Love this product. Best purchase I have made this year.,positive,2023-03-31
P008,Laptop Stand Aluminum,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-06-15
P003,Wireless Earbuds,Audio,3,Okay product. Does the job but nothing special.,neutral,2023-04-16
P008,Laptop Stand Aluminum,Accessories,4,Superb value for money. Very happy with this purchase.,positive,2023-05-04
P003,Wireless Earbuds,Audio,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-11-06
P006,Monitor 27inch 4K,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-05-06
P008,Laptop Stand Aluminum,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-01-04
P001,Laptop Pro X1,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-09-24
P008,Laptop Stand Aluminum,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-08-02
P005,Mechanical Keyboard,Peripherals,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-11-07
P001,Laptop Pro X1,Electronics,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-05-30
P007,Gaming Mouse RGB,Peripherals,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-07-06
P007,Gaming Mouse RGB,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-08-08
P002,Smart Watch S3,Wearables,2,Battery drains in 2 hours. Very frustrating.,negative,2023-10-24
P002,Smart Watch S3,Wearables,5,Outstanding quality. Delivery was super fast.,positive,2023-07-31
P006,Monitor 27inch 4K,Electronics,2,Worst purchase ever. Do not buy this product.,negative,2023-09-05
P004,USB-C Hub 7-in-1,Accessories,3,Works fine. Delivery took longer than expected.,neutral,2023-11-25
P002,Smart Watch S3,Wearables,4,Superb value for money. Very happy with this purchase.,positive,2023-05-06
P005,Mechanical Keyboard,Peripherals,4,Superb value for money. Very happy with this purchase.,positive,2023-06-19
P008,Laptop Stand Aluminum,Accessories,5,Fantastic! The features are exactly what I needed.,positive,2023-11-01
P001,Laptop Pro X1,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-09-25
P005,Mechanical Keyboard,Peripherals,1,Fake product. Nothing like the pictures shown.,negative,2023-10-16
P006,Monitor 27inch 4K,Electronics,5,Fantastic! The features are exactly what I needed.,positive,2023-03-23
P005,Mechanical Keyboard,Peripherals,4,Superb value for money. Very happy with this purchase.,positive,2023-12-11
P005,Mechanical Keyboard,Peripherals,2,Arrived damaged. Support was completely unhelpful.,negative,2023-03-17
P005,Mechanical Keyboard,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-11-23
P004,USB-C Hub 7-in-1,Accessories,1,Worst purchase ever. Do not buy this product.,negative,2023-10-26
P005,Mechanical Keyboard,Peripherals,2,Terrible product. Stopped working after 2 days.,negative,2023-05-13
P006,Monitor 27inch 4K,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-09-02
P003,Wireless Earbuds,Audio,5,Excellent build quality. Worth every rupee!,positive,2023-10-28
P006,Monitor 27inch 4K,Electronics,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-09-06
P003,Wireless Earbuds,Audio,5,Superb value for money. Very happy with this purchase.,positive,2023-03-31
P008,Laptop Stand Aluminum,Accessories,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-12-09
P002,Smart Watch S3,Wearables,4,Fantastic! The features are exactly what I needed.,positive,2023-04-16
P004,USB-C Hub 7-in-1,Accessories,2,Disappointed. The build quality is very poor.,negative,2023-11-29
P004,USB-C Hub 7-in-1,Accessories,4,Superb value for money. Very happy with this purchase.,positive,2023-10-19
P001,Laptop Pro X1,Electronics,5,Love this product. Best purchase I have made this year.,positive,2023-04-14
P006,Monitor 27inch 4K,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-11-17
P002,Smart Watch S3,Wearables,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-05-19
P002,Smart Watch S3,Wearables,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-08-17
P004,USB-C Hub 7-in-1,Accessories,3,Decent quality for the price. Average experience.,neutral,2023-12-20
P004,USB-C Hub 7-in-1,Accessories,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-04-01
P001,Laptop Pro X1,Electronics,5,Fantastic! The features are exactly what I needed.,positive,2023-10-10
P005,Mechanical Keyboard,Peripherals,1,Worst purchase ever. Do not buy this product.,negative,2023-02-02
P003,Wireless Earbuds,Audio,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-04-17
P004,USB-C Hub 7-in-1,Accessories,3,It works as described. Basic quality.,neutral,2023-09-02
P008,Laptop Stand Aluminum,Accessories,1,Terrible product. Stopped working after 2 days.,negative,2023-06-13
